Id,Time(millis),Time(text),FlightMode,GpsCount,GpsSignalLevel,Latitude,Longitude,Altitude(meters),Altitude(feet),Altitude(ASL_meters),HomeLatitude,HomeLongitude,HomeDistance(meters),HomeDistance(feet),FlyZoneInfo,Battery1_Power(%),Battery1_Voltage,Battery1_Temperature(C),Battery1_Current,Battery1_ChargeRemaining,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),Speed(m/s),Speed(km/h),Speed(mph),Pitch,Roll,Yaw,UpLinkQuality(%),DownLinkQuality(%),FlyState,RadioChannel,Timestamp,LastUpdated,IsFlying,IsTakingPhoto,IsTakingVideo,IsTakingInterval,IsTakingPanorama,GimbalPitch,GimbalYaw,GimbalRoll,RcLeftHorizontal,RcLeftVertical,RcRightHorizontal,RcRightVertical,Battery1_Cell1,Battery1_Cell2,Battery1_DischargeCount,Battery1_FullCapacity,Battery1_Serial,DroneName,DroneType,CameraType,DroneSerial,DroneId,CameraId,AppVersion,UtcShiftMillis,AppTip,AppWarning,AppError,DroneError,InstanceId,InstanceName,MissionExecutionState,LastReachedWaypointId,MissionId,MissionName,MissionASL(meters),MediaId, MediaType, MediaFileName, MediaFileSize,VsCommandTimestamp, VsDroneLatitude, VsDroneLongitude, VsDroneX, VsDroneY, VsDroneAlt, VsTargetLatitude, VsTargetLongitude, VsTargetX, VsTargetY, VsTargetAlt, VsVelocityEast, VsVelocityNorth, VsVelocityUp, VsSpeed, VsResPitch, VsResRoll, VsResAlt, VsResYaw, VsResGimbal,CalibrationNorthSouth,CalibrationEastWest,CalibrationVertical,WpReachedMetadata
45,4598,4.598s,GPS_ATTI,22,5,53.93224268,13.0590496,1.3,4.3,,53.93224419,13.05905614,0.5,1.5,,57,7.377,29.6,-4669,1075,0,0,0,0,0,0,0.2,1.7,-80.1,100,100,6,0,1745579887423,113,1,0,1,0,0,0,1.7,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
46,4705,4.705s,GPS_ATTI,22,5,53.93224268,13.0590496,1.3,4.3,,53.93224419,13.05905614,0.5,1.5,,57,7.377,29.6,-4669,1075,0,0,0,0,0,0,0.6,1.4,-80.1,100,100,6,0,1745579887530,107,1,0,1,0,0,0,1.7,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
47,4806,4.806s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.5,0.9,-80.2,100,100,6,0,1745579887631,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
48,4908,4.908s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.7,1,-80.2,100,100,6,0,1745579887733,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
49,5009,5.009s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.6,1.3,-80.2,100,100,6,0,1745579887834,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
50,5110,5.11s,GPS_ATTI,21,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.6,1.1,-80.2,100,100,6,0,1745579887935,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3707,3671,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
51,5211,5.211s,GPS_ATTI,21,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.6,1.2,-80.2,100,100,6,0,1745579888036,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
52,5312,5.312s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.5,1.3,-80.2,100,100,6,0,1745579888137,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
53,5413,5.413s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.5,1.3,-80.2,100,100,6,0,1745579888238,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
54,5516,5.516s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.5,1,-80.2,100,100,6,0,1745579888341,103,1,0,1,0,0,0,1.8,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
55,5617,5.617s,GPS_ATTI,22,5,53.93224353,13.05904858,1.3,4.3,,53.93224419,13.05905614,0.5,1.6,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.9,0.3,-80.1,100,100,6,0,1745579888442,101,1,0,1,0,0,0,1.7,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
56,5717,5.717s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.362,29.6,-4687,1074,0,0,0,0,0,0,0.6,1.1,-80.1,100,100,6,0,1745579888542,100,1,0,1,0,0,0,1.7,0,0,0,0,0,3702,3665,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
57,5818,5.818s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0.5,1.6,-80.1,100,100,6,0,1745579888643,101,1,0,1,0,0,0,1.7,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
58,5920,5.92s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0.6,2.1,-80.2,100,100,6,0,1745579888745,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
59,6022,6.022s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0.3,1.5,-80.2,100,100,6,0,1745579888847,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
60,6123,6.123s,GPS_ATTI,24,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0,1.7,-80.2,100,100,6,0,1745579888948,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
61,6225,6.225s,GPS_ATTI,24,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0,1.7,-80.2,100,100,6,0,1745579889050,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
62,6327,6.327s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0,1.9,-80.1,100,100,6,0,1745579889152,102,1,0,1,0,0,0,1.7,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
63,6428,6.428s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,-.1,1.7,-80.2,100,100,6,0,1745579889253,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
64,6530,6.53s,GPS_ATTI,22,5,53.93224439,13.05904802,1.3,4.3,,53.93224419,13.05905614,0.5,1.8,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,-.2,1.6,-80.2,100,100,6,0,1745579889355,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
65,6632,6.632s,GPS_ATTI,22,5,53.93224526,13.05904745,1.3,4.3,,53.93224419,13.05905614,0.6,1.9,,57,7.351,29.7,-4710,1072,0,0,0,0,0,0,0,1.8,-80.2,100,100,6,0,1745579889457,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
66,6733,6.733s,GPS_ATTI,22,5,53.93224526,13.05904745,1.3,4.3,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,-.1,2,-80.2,100,100,6,0,1745579889558,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
67,6834,6.834s,GPS_ATTI,22,5,53.93224526,13.05904745,1.3,4.3,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,-.4,1.8,-80.3,100,100,6,0,1745579889659,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
68,6935,6.935s,GPS_ATTI,23,5,53.93224526,13.05904745,1.3,4.3,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,-.1,1.5,-80.3,100,100,6,0,1745579889760,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
69,7037,7.037s,GPS_ATTI,23,5,53.93224526,13.05904745,1.3,4.3,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0,1.6,-80.3,100,100,6,0,1745579889862,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
70,7138,7.138s,GPS_ATTI,22,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0,1.7,-80.3,100,100,6,0,1745579889963,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
71,7239,7.239s,GPS_ATTI,22,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0,2,-80.3,100,100,6,0,1745579890064,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
72,7344,7.344s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0.1,2.1,-80.3,100,100,6,0,1745579890169,105,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
73,7447,7.447s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0.4,2,-80.4,100,100,6,0,1745579890272,103,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
74,7549,7.549s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0.4,1.8,-80.3,100,100,6,0,1745579890374,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
75,7650,7.65s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.358,29.7,-4567,1071,0,0,0,0,0,0,0.3,2.1,-80.2,100,100,6,0,1745579890475,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3697,3660,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
76,7751,7.751s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,1,1.6,-80.3,100,100,6,0,1745579890576,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
77,7852,7.852s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.7,1.9,-80.3,100,100,6,0,1745579890677,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
78,7953,7.953s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0,1.4,-80.3,100,100,6,0,1745579890778,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
79,8055,8.055s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.3,1.4,-80.1,100,100,6,0,1745579890880,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
80,8156,8.156s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.8,0.7,-80.1,100,100,6,0,1745579890981,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
81,8258,8.258s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,1.3,1,-80.2,100,100,6,0,1745579891083,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
82,8360,8.36s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.9,1.9,-80.2,100,100,6,0,1745579891185,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
83,8461,8.461s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,1,2.1,-80.2,100,100,6,0,1745579891286,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
84,8562,8.562s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.8,2,-80.3,100,100,6,0,1745579891387,101,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
85,8664,8.664s,GPS_ATTI,23,5,53.93224506,13.05904736,1.2,3.9,,53.93224419,13.05905614,0.6,1.9,,57,7.341,29.7,-4642,1070,0,0,0,0,0,0,0.4,2.2,-80.3,100,100,6,0,1745579891489,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3691,3654,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
86,8764,8.764s,GPS_ATTI,23,5,53.9322446,13.05904638,1.1,3.6,,53.93224419,13.05905614,0.6,2.1,,57,7.331,29.7,-4684,1068,0,0,0,0,0,0,0.3,1.9,-80.2,100,100,6,0,1745579891589,100,1,0,1,0,0,0,1.8,0,0,0,0,0,3685,3646,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
87,8866,8.866s,GPS_ATTI,23,5,53.9322446,13.05904638,1.1,3.6,,53.93224419,13.05905614,0.6,2.1,,57,7.331,29.7,-4684,1068,0,0,0,0,0,0,0.4,1.7,-80.3,100,100,6,0,1745579891691,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3685,3646,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
88,8968,8.968s,GPS_ATTI,23,5,53.9322446,13.05904638,1.1,3.6,,53.93224419,13.05905614,0.6,2.1,,57,7.331,29.7,-4684,1068,0,0,0,0,0,0,0.4,1.7,-80.3,100,100,6,0,1745579891793,102,1,0,1,0,0,0,1.8,0,0,0,0,0,3685,3646,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
89,9069,9.069s,GPS_ATTI,24,5,53.9322446,13.05904638,1.1,3.6,,53.93224419,13.05905614,0.6,2.1,,57,7.331,29.7,-4684,1068,0,0,0,0,0,0,0.8,1,-80.3,100,100,6,0,1745579891894,101,1,0,0,0,0,0,1.8,0,0,0,0,0,3685,3646,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
90,9170,9.17s,GPS_ATTI,24,5,53.9322446,13.05904638,1.1,3.6,,53.93224419,13.05905614,0.6,2.1,,57,7.331,29.7,-4684,1068,0,0,0,0,0,0,1.2,1.5,-80.2,100,100,6,0,1745579891995,101,1,0,0,0,0,0,1.7,0,0,0,0,0,3685,3646,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
